sensor_code,timestamp,reading_value,weather_condition
SENSOR_0050,2025-12-25 15:00:00,109.19,Cold
SENSOR_0021,2025-12-20 09:00:00,46.12,Cold
SENSOR_0038,2025-12-15 00:00:00,97.5,Cloudy
SENSOR_0002,2025-12-28 17:00:00,38.5,Sunny
SENSOR_0011,2025-12-16 09:00:00,40.51,Sunny
SENSOR_0038,2025-12-17 20:00:00,336.7387094276202,Rainy
SENSOR_0026,2026-01-01 10:00:00,50.49,Sunny
SENSOR_0009,2025-12-14 01:00:00,65.54,Hot
SENSOR_0041,2025-12-11 10:00:00,65.15,Cold
SENSOR_0048,2025-12-10 03:00:00,2.92,Cold
SENSOR_0023,2025-12-19 11:00:00,25.55,Hot
SENSOR_0032,2025-12-30 08:00:00,468.84,Cloudy
SENSOR_0015,2025-12-22 03:00:00,74.97,Cold
SENSOR_0005,2025-12-20 11:00:00,56.58,Cold
SENSOR_0031,2025-12-26 07:00:00,246.64,Cold
SENSOR_0034,2025-12-26 05:00:00,95.94,Sunny
SENSOR_0035,2025-12-20 15:00:00,39.63,Hot
SENSOR_0028,2025-12-15 09:00:00,41.93,Sunny
SENSOR_0040,2025-12-17 13:00:00,,Hot
SENSOR_0002,2025-12-16 17:00:00,3.18,Cold
SENSOR_0038,2025-12-12 11:00:00,61.19,Hot
SENSOR_0035,2026-01-04 07:00:00,114.83,Sunny
SENSOR_0015,2026-01-02 01:00:00,94.91,Hot
SENSOR_0046,2026-01-08 14:00:00,220.7,Sunny
SENSOR_0027,2025-12-15 03:00:00,315.71,Rainy
SENSOR_0017,2025-12-12 09:00:00,33.14,Sunny
SENSOR_0017,2025-12-31 17:00:00,89.23,Cold
SENSOR_0045,2025-12-17 06:00:00,42.85,Cold
SENSOR_0008,2025-12-17 23:00:00,2.58,Cloudy
SENSOR_0019,2025-12-31 01:00:00,91.79,Rainy
SENSOR_0022,2025-12-13 12:00:00,56.55,Rainy
SENSOR_0013,2025-12-14 07:00:00,29.46,Rainy
SENSOR_0027,2025-12-24 16:00:00,34.81,Hot
SENSOR_0016,2026-01-01 04:00:00,99.03,Rainy
SENSOR_0041,2026-01-01 11:00:00,48.42,Rainy
SENSOR_0046,2025-12-27 01:00:00,23.2,Sunny
SENSOR_0019,2026-01-06 16:00:00,29.74,Hot
SENSOR_0037,2025-12-11 16:00:00,61.29,Rainy
SENSOR_0032,2026-01-02 10:00:00,92.76,Cloudy
SENSOR_0025,2025-12-19 20:00:00,4.67,Sunny
SENSOR_0030,2026-01-02 08:00:00,72.11,Sunny
SENSOR_0010,2026-01-08 03:00:00,41.69,Sunny
SENSOR_0006,2025-12-25 17:00:00,85.76,Hot
SENSOR_0036,2025-12-28 09:00:00,17.37,Hot
SENSOR_0021,2026-01-03 07:00:00,58.84,Rainy
SENSOR_0018,2026-01-08 01:00:00,98.67,Rainy
SENSOR_0044,2025-12-11 00:00:00,33.38,Sunny
SENSOR_0038,2026-01-04 23:00:00,54.62,Sunny
SENSOR_0007,2025-12-23 07:00:00,26.42,Cloudy
SENSOR_0029,2025-12-25 13:00:00,397.33,Cloudy
SENSOR_0020,2025-12-10 18:00:00,71.22,Cold
SENSOR_0020,2025-12-26 10:00:00,31.86,Hot
SENSOR_0029,2025-12-11 13:00:00,69.05,Cold
SENSOR_0010,2025-12-23 03:00:00,482.89,Hot
SENSOR_0038,2026-01-05 05:00:00,64.66,Hot
SENSOR_0012,2026-01-06 03:00:00,52.85,Hot
SENSOR_0040,2026-01-04 20:00:00,,Cloudy
SENSOR_0050,2025-12-27 13:00:00,201.22,Cloudy
SENSOR_0036,2025-12-18 13:00:00,118.45,Rainy
SENSOR_0039,2025-12-20 19:00:00,41.71,Sunny
SENSOR_0017,2026-01-04 15:00:00,3.13,Sunny
SENSOR_0022,2025-12-29 05:00:00,2.72,Cold
SENSOR_0036,2025-12-18 01:00:00,16.32,Cold
SENSOR_0019,2025-12-26 19:00:00,85.66,Hot
SENSOR_0018,2026-01-05 09:00:00,3.83,Rainy
SENSOR_0001,2025-12-31 23:00:00,59.99,Cold
SENSOR_0014,2025-12-26 00:00:00,30.02,Sunny
SENSOR_0039,2025-12-24 13:00:00,49.37,Sunny
SENSOR_0026,2026-01-05 08:00:00,17.59,Hot
SENSOR_0003,2025-12-13 13:00:00,407.08,Cloudy
SENSOR_0020,2025-12-29 11:00:00,14.74,Cold
SENSOR_0001,2026-01-08 06:00:00,21.94,Cold
SENSOR_0021,2025-12-30 18:00:00,92.95,Rainy
SENSOR_0027,2025-12-24 00:00:00,38.2,Cloudy
SENSOR_0026,2025-12-20 07:00:00,198.84,Rainy
SENSOR_0024,2025-12-20 23:00:00,118.37,Cloudy
SENSOR_0012,2026-01-06 10:00:00,6.54,Cloudy
SENSOR_0009,2025-12-18 11:00:00,33.76,Rainy
SENSOR_0026,2026-01-02 22:00:00,378.02,Sunny
SENSOR_0018,2026-01-05 17:00:00,75.66,Hot
SENSOR_0043,2025-12-11 11:00:00,56.53,Cold
SENSOR_0020,2025-12-14 12:00:00,12.39,Rainy
SENSOR_0006,2025-12-18 09:00:00,13.06,Hot
SENSOR_0006,2025-12-24 01:00:00,20.56,Rainy
SENSOR_0014,2025-12-19 13:00:00,85.7,Hot
SENSOR_0008,2025-12-22 06:00:00,48.71,Cloudy
SENSOR_0008,2025-12-15 15:00:00,431.55,Cloudy
SENSOR_0027,2025-12-18 01:00:00,40.1,Cold
SENSOR_0003,2025-12-21 06:00:00,32.52,Cloudy
SENSOR_0008,2025-12-29 09:00:00,82.47,Cold
SENSOR_0003,2025-12-28 14:00:00,38.76,Cloudy
SENSOR_0038,2025-12-10 19:00:00,335.07,Cloudy
SENSOR_0038,2025-12-12 16:00:00,111.51,Sunny
SENSOR_0035,2026-01-07 14:00:00,72.49,Cold
SENSOR_0048,2025-12-25 23:00:00,378.15,Rainy
SENSOR_0019,2025-12-10 05:00:00,49.43,Hot
SENSOR_0005,2025-12-20 08:00:00,40.34,Hot
SENSOR_0001,2025-12-24 05:00:00,35.52,Cloudy
SENSOR_0048,2025-12-29 08:00:00,121.76,Cold
SENSOR_0031,2026-01-08 11:00:00,,Cold
SENSOR_0048,2025-12-11 04:00:00,1.39,Hot
SENSOR_0020,2026-01-01 15:00:00,,Cloudy
SENSOR_0028,2025-12-20 04:00:00,80.98871772791598,Cloudy
SENSOR_0033,2025-12-13 02:00:00,11.06,Hot
SENSOR_0011,2026-01-05 13:00:00,47.16,Sunny
SENSOR_0001,2025-12-16 17:00:00,77.38,Sunny
SENSOR_0040,2026-01-04 21:00:00,40.43,Hot
SENSOR_0041,2025-12-26 05:00:00,83.65,Sunny
SENSOR_0005,2025-12-27 03:00:00,131.37,Hot
SENSOR_0005,2025-12-15 23:00:00,379.93,Sunny
SENSOR_0019,2025-12-31 09:00:00,284.4,Cold
SENSOR_0010,2026-01-06 23:00:00,0.98,Rainy
SENSOR_0044,2025-12-24 21:00:00,101.09,Rainy
SENSOR_0033,2025-12-14 18:00:00,1.84,Sunny
SENSOR_0006,2025-12-16 22:00:00,183.23,Rainy
SENSOR_0020,2026-01-04 07:00:00,2.77,Sunny
SENSOR_0037,2025-12-19 15:00:00,,Rainy
SENSOR_0008,2025-12-28 07:00:00,59.14,Rainy
SENSOR_0007,2025-12-24 15:00:00,36.04,Cloudy
SENSOR_0031,2025-12-19 02:00:00,23.16,Cloudy
SENSOR_0037,2026-01-03 15:00:00,448.1,Rainy
SENSOR_0011,2025-12-25 12:00:00,268.76954629783637,Hot
SENSOR_0006,2025-12-10 18:00:00,143.93,Cloudy
SENSOR_0022,2026-01-05 17:00:00,283.89,Hot
SENSOR_0034,2026-01-02 00:00:00,32.58,Hot
SENSOR_0046,2026-01-06 21:00:00,30.23,Sunny
SENSOR_0049,2026-01-06 18:00:00,,Sunny
SENSOR_0023,2025-12-16 16:00:00,79.1,Hot
SENSOR_0016,2025-12-29 03:00:00,4.48,Sunny
SENSOR_0019,2026-01-01 06:00:00,6.9,Hot
SENSOR_0009,2025-12-19 10:00:00,34.35,Cloudy
SENSOR_0037,2025-12-21 23:00:00,65.34,Hot
SENSOR_0030,2025-12-19 23:00:00,345.88,Cloudy
SENSOR_0009,2025-12-27 19:00:00,119.77,Cloudy
SENSOR_0036,2025-12-12 21:00:00,27.46,Cold
SENSOR_0005,2025-12-17 22:00:00,74.12,Hot
SENSOR_0024,2026-01-04 13:00:00,16.2,Rainy
SENSOR_0050,2026-01-05 08:00:00,105.36,Rainy
SENSOR_0029,2025-12-30 11:00:00,,Rainy
SENSOR_0010,2025-12-25 10:00:00,151.97,Cold
SENSOR_0036,2025-12-27 08:00:00,10.7,Sunny
SENSOR_0044,2025-12-14 14:00:00,28.72,Sunny
SENSOR_0050,2025-12-15 13:00:00,43.89,Cold
SENSOR_0032,2026-01-01 23:00:00,40.81,Rainy
SENSOR_0031,2025-12-25 13:00:00,321.13,Rainy
SENSOR_0044,2025-12-30 14:00:00,33.55,Rainy
SENSOR_0042,2025-12-20 14:00:00,34.65,Cold
SENSOR_0035,2026-01-05 23:00:00,34.54,Cold
SENSOR_0030,2025-12-16 23:00:00,82.36,Hot
SENSOR_0042,2025-12-27 15:00:00,443.39,Cloudy
SENSOR_0004,2025-12-21 06:00:00,35.39,Rainy
SENSOR_0013,2025-12-13 07:00:00,25.22,Rainy
SENSOR_0029,2025-12-13 02:00:00,38.4,Rainy
SENSOR_0027,2026-01-03 14:00:00,38.43,Rainy
SENSOR_0026,2026-01-05 01:00:00,110.76,Rainy
SENSOR_0037,2025-12-25 20:00:00,52.4,Hot
SENSOR_0007,2025-12-15 06:00:00,819.5337712201729,Hot
SENSOR_0035,2025-12-16 09:00:00,488.48,Rainy
SENSOR_0043,2026-01-04 21:00:00,58.38,Rainy
SENSOR_0036,2025-12-24 11:00:00,,Cloudy
SENSOR_0025,2025-12-09 20:00:00,111.97,Rainy
SENSOR_0037,2025-12-16 08:00:00,37.49,Cloudy
SENSOR_0004,2025-12-26 20:00:00,395.82,Cloudy
SENSOR_0021,2025-12-28 18:00:00,66.67,Cloudy
SENSOR_0014,2025-12-26 01:00:00,7.49,Cloudy
SENSOR_0016,2025-12-21 14:00:00,10.29,Sunny
SENSOR_0023,2025-12-14 19:00:00,48.81,Cold
SENSOR_0012,2025-12-27 09:00:00,2.18,Cold
SENSOR_0024,2026-01-05 16:00:00,84.92,Hot
SENSOR_0019,2025-12-09 19:00:00,12.36,Rainy
SENSOR_0032,2026-01-06 04:00:00,61.57,Cold
SENSOR_0045,2025-12-19 03:00:00,466.52,Cold
SENSOR_0044,2026-01-01 19:00:00,94.0,Hot
SENSOR_0041,2025-12-14 18:00:00,463.57,Hot
SENSOR_0024,2025-12-16 03:00:00,5.44,Sunny
SENSOR_0002,2025-12-25 15:00:00,10.01,Rainy
SENSOR_0035,2026-01-04 15:00:00,81.56,Sunny
SENSOR_0020,2025-12-28 06:00:00,57.18,Cold
SENSOR_0049,2025-12-11 12:00:00,62.35,Cold
SENSOR_0027,2025-12-18 04:00:00,,Cold
SENSOR_0007,2025-12-22 19:00:00,33.85,Sunny
SENSOR_0038,2026-01-02 23:00:00,20.78,Rainy
SENSOR_0002,2026-01-08 01:00:00,2.72,Sunny
SENSOR_0006,2026-01-02 20:00:00,100.47,Rainy
SENSOR_0021,2026-01-01 10:00:00,41.59,Sunny
SENSOR_0003,2025-12-11 20:00:00,46.39,Cold
SENSOR_0018,2025-12-28 04:00:00,36.61,Hot
SENSOR_0017,2025-12-26 18:00:00,193.47,Rainy
SENSOR_0049,2025-12-19 15:00:00,19.1,Hot
SENSOR_0049,2025-12-14 12:00:00,78.71,Rainy
SENSOR_0032,2026-01-03 05:00:00,13.09,Sunny
SENSOR_0030,2026-01-05 16:00:00,49.34,Rainy
SENSOR_0045,2025-12-20 11:00:00,478.08,Cold
SENSOR_0039,2025-12-17 20:00:00,151.62,Rainy
SENSOR_0031,2025-12-26 06:00:00,44.02,Cold
SENSOR_0027,2025-12-24 16:00:00,89.41,Cloudy
SENSOR_0002,2026-01-04 20:00:00,87.9,Cloudy
SENSOR_0034,2025-12-12 12:00:00,287.25,Rainy
SENSOR_0032,2026-01-02 15:00:00,,Sunny
SENSOR_0044,2025-12-30 04:00:00,104.89,Rainy
SENSOR_0025,2025-12-28 16:00:00,167.86,Cloudy
SENSOR_0010,2025-12-27 14:00:00,130.93,Hot
SENSOR_0003,2025-12-25 15:00:00,241.94,Rainy
SENSOR_0030,2026-01-05 14:00:00,268.63,Cloudy
SENSOR_0020,2025-12-29 09:00:00,,Rainy
SENSOR_0006,2025-12-20 06:00:00,35.86,Cloudy
SENSOR_0021,2025-12-10 18:00:00,376.23,Rainy
SENSOR_0041,2026-01-07 00:00:00,62.81,Rainy
SENSOR_0047,2025-12-27 19:00:00,30.95,Rainy
SENSOR_0022,2025-12-26 01:00:00,30.76,Rainy
SENSOR_0002,2025-12-29 18:00:00,96.15,Hot
SENSOR_0050,2025-12-14 03:00:00,113.67,Sunny
SENSOR_0025,2025-12-22 23:00:00,98.26,Cold
SENSOR_0021,2025-12-13 11:00:00,35.79,Hot
SENSOR_0004,2025-12-30 18:00:00,37.8,Hot
SENSOR_0049,2025-12-13 03:00:00,1.44,Hot
SENSOR_0048,2025-12-29 06:00:00,55.6,Hot
SENSOR_0033,2025-12-23 21:00:00,372.32,Rainy
SENSOR_0013,2026-01-03 08:00:00,,Cloudy
SENSOR_0033,2025-12-16 09:00:00,,Cloudy
SENSOR_0050,2026-01-05 21:00:00,94.16,Rainy
SENSOR_0044,2025-12-17 01:00:00,13.53,Sunny
SENSOR_0030,2025-12-23 12:00:00,230.95,Hot
SENSOR_0049,2025-12-27 11:00:00,14.48,Hot
SENSOR_0003,2025-12-30 21:00:00,57.23,Cloudy
SENSOR_0042,2025-12-27 18:00:00,40.28,Cold
SENSOR_0016,2025-12-27 05:00:00,331.77,Sunny
SENSOR_0005,2026-01-08 01:00:00,25.45,Cloudy
SENSOR_0038,2026-01-03 11:00:00,56.57,Rainy
SENSOR_0045,2025-12-30 16:00:00,36.06,Cold
SENSOR_0028,2026-01-03 21:00:00,56.28,Rainy
SENSOR_0007,2025-12-24 16:00:00,446.08,Sunny
SENSOR_0014,2026-01-06 14:00:00,430.5557426229008,Cloudy
SENSOR_0030,2025-12-28 21:00:00,22.88,Cold
SENSOR_0013,2026-01-05 05:00:00,29.45,Cloudy
SENSOR_0049,2025-12-11 12:00:00,53.05234710378771,Sunny
SENSOR_0029,2025-12-23 18:00:00,31.08,Sunny
SENSOR_0012,2025-12-31 16:00:00,17.4,Rainy
SENSOR_0033,2025-12-22 11:00:00,15.85,Cold
SENSOR_0004,2025-12-20 01:00:00,32.75,Hot
SENSOR_0036,2025-12-25 03:00:00,171.84,Hot
SENSOR_0009,2025-12-29 09:00:00,,Hot
SENSOR_0042,2025-12-20 23:00:00,60.73,Hot
SENSOR_0041,2026-01-01 15:00:00,7.948255788995155,Rainy
SENSOR_0019,2026-01-07 02:00:00,31.51,Sunny
SENSOR_0009,2025-12-31 14:00:00,1.7,Cloudy
SENSOR_0030,2025-12-09 22:00:00,274.09,Cloudy
SENSOR_0009,2025-12-27 03:00:00,32.38,Sunny
SENSOR_0042,2025-12-24 17:00:00,31.87,Cold
SENSOR_0026,2025-12-27 19:00:00,54.04,Cold
SENSOR_0043,2025-12-10 00:00:00,98.54,Sunny
SENSOR_0010,2025-12-27 15:00:00,44.67,Cloudy
SENSOR_0043,2025-12-09 21:00:00,209.99,Sunny
SENSOR_0028,2025-12-18 09:00:00,70.67915106422127,Rainy
SENSOR_0035,2025-12-13 10:00:00,71.55,Cold
SENSOR_0010,2025-12-13 23:00:00,105.63,Cloudy
SENSOR_0020,2026-01-04 12:00:00,14.47,Hot
SENSOR_0011,2026-01-03 15:00:00,103.26,Sunny
SENSOR_0008,2025-12-16 14:00:00,38.01,Rainy
SENSOR_0013,2025-12-29 21:00:00,72.12,Rainy
SENSOR_0022,2025-12-17 02:00:00,345.64,Sunny
SENSOR_0050,2025-12-10 08:00:00,95.03,Cloudy
SENSOR_0028,2026-01-03 00:00:00,378.04,Sunny
SENSOR_0016,2025-12-22 01:00:00,3.75,Hot
SENSOR_0020,2025-12-19 03:00:00,34.48,Sunny
SENSOR_0022,2025-12-14 13:00:00,92.59,Hot
SENSOR_0037,2025-12-18 00:00:00,6.83,Hot
SENSOR_0044,2026-01-02 09:00:00,17.47,Sunny
SENSOR_0024,2025-12-09 23:00:00,2.78,Hot
SENSOR_0043,2026-01-01 14:00:00,28.57,Rainy
SENSOR_0009,2025-12-27 10:00:00,27.82,Rainy
SENSOR_0009,2026-01-01 13:00:00,35.56,Cold
SENSOR_0022,2025-12-16 13:00:00,113.36,Cloudy
SENSOR_0027,2026-01-07 20:00:00,51.5,Hot
SENSOR_0040,2025-12-27 09:00:00,3.34,Rainy
SENSOR_0042,2026-01-02 07:00:00,295.44,Sunny
SENSOR_0033,2026-01-04 04:00:00,101.63,Sunny
SENSOR_0020,2026-01-05 12:00:00,,Hot
SENSOR_0048,2025-12-23 17:00:00,67.66,Rainy
SENSOR_0026,2025-12-29 15:00:00,25.85,Rainy
SENSOR_0050,2026-01-02 09:00:00,96.36,Sunny
SENSOR_0020,2025-12-29 00:00:00,35.72,Cloudy
SENSOR_0031,2025-12-20 05:00:00,45.16,Cold
SENSOR_0021,2026-01-08 00:00:00,81.18,Cold
SENSOR_0046,2025-12-17 07:00:00,117.45,Cold
SENSOR_0032,2025-12-17 17:00:00,98.67,Cloudy
SENSOR_0021,2025-12-12 01:00:00,30.39,Rainy
SENSOR_0025,2025-12-16 05:00:00,17.1,Cloudy
SENSOR_0019,2025-12-25 18:00:00,96.99,Rainy
SENSOR_0027,2025-12-13 03:00:00,90.29,Sunny
SENSOR_0046,2025-12-27 18:00:00,,Sunny
SENSOR_0015,2025-12-22 12:00:00,446.91,Cloudy
SENSOR_0039,2026-01-07 06:00:00,47.15,Hot
SENSOR_0020,2025-12-15 00:00:00,24.37,Sunny
SENSOR_0039,2025-12-26 00:00:00,,Rainy
SENSOR_0046,2025-12-11 11:00:00,35.11,Cold
SENSOR_0007,2026-01-02 00:00:00,109.48890097972642,Cloudy
SENSOR_0047,2025-12-27 01:00:00,21.39,Cloudy
SENSOR_0019,2025-12-15 22:00:00,37.45,Cloudy
SENSOR_0021,2026-01-08 07:00:00,78.56,Cloudy
SENSOR_0049,2026-01-07 00:00:00,43.18,Hot
SENSOR_0020,2025-12-09 21:00:00,53.01,Cold
SENSOR_0031,2025-12-29 13:00:00,29.54,Rainy
SENSOR_0017,2025-12-31 04:00:00,92.22,Cold
SENSOR_0028,2026-01-06 00:00:00,122.07,Cold
SENSOR_0026,2025-12-19 20:00:00,92.65,Rainy
SENSOR_0023,2026-01-04 15:00:00,6.34,Sunny
SENSOR_0007,2025-12-13 11:00:00,30.51,Sunny
SENSOR_0001,2025-12-16 12:00:00,179.37403499600327,Sunny
SENSOR_0015,2025-12-10 20:00:00,25.67,Cold
SENSOR_0050,2025-12-23 06:00:00,340.91,Sunny
SENSOR_0009,2025-12-31 00:00:00,77.07,Rainy
SENSOR_0045,2026-01-03 00:00:00,31.02,Cloudy
SENSOR_0044,2025-12-16 08:00:00,136.54,Hot
SENSOR_0009,2025-12-22 19:00:00,16.26,Hot
SENSOR_0033,2025-12-22 20:00:00,173.35,Cold
SENSOR_0041,2026-01-01 05:00:00,78.87,Sunny
SENSOR_0029,2026-01-07 18:00:00,226.7,Cold
SENSOR_0017,2025-12-17 12:00:00,26.69,Cold
SENSOR_0044,2025-12-13 18:00:00,57.44,Hot
SENSOR_0033,2026-01-01 08:00:00,2.49,Rainy
SENSOR_0021,2025-12-28 04:00:00,11.36,Cloudy
SENSOR_0031,2025-12-14 20:00:00,108.79,Cloudy
SENSOR_0039,2025-12-27 03:00:00,413.76,Cold
SENSOR_0005,2025-12-30 02:00:00,21.55,Hot
SENSOR_0003,2025-12-26 20:00:00,72.15,Cloudy
SENSOR_0034,2026-01-02 13:00:00,81.95,Hot
SENSOR_0036,2025-12-25 22:00:00,44.69,Sunny
SENSOR_0030,2025-12-31 11:00:00,47.81,Sunny
SENSOR_0004,2025-12-18 15:00:00,,Cloudy
SENSOR_0047,2025-12-30 20:00:00,,Hot
SENSOR_0022,2025-12-18 19:00:00,83.81,Sunny
SENSOR_0040,2026-01-08 06:00:00,97.66,Sunny
SENSOR_0024,2026-01-01 23:00:00,114.86,Cold
SENSOR_0032,2025-12-14 17:00:00,110.27,Cloudy
SENSOR_0032,2025-12-13 07:00:00,229.57,Rainy
SENSOR_0036,2025-12-30 19:00:00,67.3,Hot
SENSOR_0025,2025-12-11 16:00:00,13.56,Cloudy
SENSOR_0012,2025-12-25 17:00:00,651.8169992866908,Rainy
SENSOR_0042,2025-12-30 03:00:00,43.14,Rainy
SENSOR_0039,2025-12-28 23:00:00,27.94,Rainy
SENSOR_0008,2025-12-15 21:00:00,34.16,Sunny
SENSOR_0043,2025-12-20 16:00:00,17.75,Hot
SENSOR_0046,2025-12-19 07:00:00,36.52,Hot
SENSOR_0010,2025-12-25 12:00:00,58.5,Cloudy
SENSOR_0039,2025-12-21 08:00:00,404.58,Cold
SENSOR_0022,2025-12-17 05:00:00,405.64,Hot
SENSOR_0011,2025-12-30 06:00:00,108.89,Hot
SENSOR_0006,2026-01-06 07:00:00,145.08,Rainy
SENSOR_0025,2025-12-22 17:00:00,98.2,Cold
SENSOR_0006,2025-12-31 22:00:00,356.93,Cloudy
SENSOR_0001,2026-01-01 09:00:00,43.43,Rainy
SENSOR_0030,2025-12-27 16:00:00,13.33,Sunny
SENSOR_0039,2025-12-15 14:00:00,3.82,Sunny
SENSOR_0046,2026-01-07 17:00:00,102.84,Cloudy
SENSOR_0038,2025-12-16 10:00:00,,Rainy
SENSOR_0039,2025-12-12 08:00:00,64.35,Rainy
SENSOR_0013,2025-12-10 02:00:00,26.98,Rainy
SENSOR_0018,2025-12-27 23:00:00,33.89,Cloudy
SENSOR_0004,2025-12-12 17:00:00,107.86,Cold
SENSOR_0002,2025-12-31 05:00:00,13.94,Sunny
SENSOR_0042,2025-12-31 05:00:00,4.17,Sunny
SENSOR_0027,2025-12-16 05:00:00,102.26,Sunny
SENSOR_0049,2025-12-10 17:00:00,16.88,Hot
SENSOR_0029,2025-12-26 08:00:00,368.76,Sunny
SENSOR_0030,2025-12-28 00:00:00,85.31,Rainy
SENSOR_0026,2025-12-11 11:00:00,107.42,Hot
SENSOR_0050,2026-01-07 16:00:00,17.1,Rainy
SENSOR_0003,2025-12-19 22:00:00,96.31,Hot
SENSOR_0033,2025-12-23 18:00:00,103.19,Sunny
SENSOR_0007,2025-12-28 15:00:00,11.28,Sunny
SENSOR_0050,2025-12-31 18:00:00,491.1,Cold
SENSOR_0020,2026-01-07 10:00:00,48.25,Cold
SENSOR_0022,2025-12-25 03:00:00,93.64,Cold
SENSOR_0033,2026-01-03 00:00:00,232.61,Cold
SENSOR_0017,2025-12-15 23:00:00,22.99,Cold
SENSOR_0039,2025-12-19 22:00:00,108.63,Sunny
SENSOR_0024,2026-01-05 17:00:00,,Hot
SENSOR_0030,2025-12-18 17:00:00,70.0,Sunny
SENSOR_0050,2026-01-08 18:00:00,16.93,Cold
SENSOR_0039,2026-01-02 14:00:00,72.3,Sunny
SENSOR_0022,2026-01-01 00:00:00,25.29,Cloudy
SENSOR_0037,2026-01-08 04:00:00,98.81,Hot
SENSOR_0027,2026-01-07 15:00:00,77.35,Hot
SENSOR_0033,2025-12-29 08:00:00,5.66,Rainy
SENSOR_0037,2025-12-30 11:00:00,262.58,Rainy
SENSOR_0022,2025-12-21 02:00:00,589.7276245725938,Cold
SENSOR_0031,2026-01-06 07:00:00,38.66,Hot
SENSOR_0034,2025-12-20 13:00:00,85.41,Rainy
SENSOR_0017,2026-01-02 08:00:00,8.31,Sunny
SENSOR_0046,2026-01-01 08:00:00,14.34,Cold
SENSOR_0039,2025-12-10 04:00:00,32.01,Rainy
SENSOR_0037,2025-12-11 15:00:00,33.49,Cloudy
SENSOR_0001,2026-01-03 00:00:00,433.82,Cold
SENSOR_0047,2025-12-29 23:00:00,38.4,Cloudy
SENSOR_0019,2026-01-07 03:00:00,25.51,Cold
SENSOR_0043,2026-01-08 11:00:00,39.56,Cloudy
SENSOR_0048,2025-12-11 22:00:00,33.11,Hot
SENSOR_0026,2025-12-12 18:00:00,,Cold
SENSOR_0035,2025-12-31 09:00:00,32.07,Hot
SENSOR_0022,2025-12-29 06:00:00,19.55,Rainy
SENSOR_0043,2026-01-01 12:00:00,92.27,Sunny
SENSOR_0031,2025-12-19 07:00:00,40.17,Cold
SENSOR_0017,2026-01-01 18:00:00,211.1470037328948,Cloudy
SENSOR_0003,2025-12-22 06:00:00,364.97,Cold
SENSOR_0011,2025-12-25 18:00:00,30.44,Sunny
SENSOR_0046,2025-12-12 06:00:00,,Cold
SENSOR_0001,2025-12-26 22:00:00,282.93,Cold
SENSOR_0046,2026-01-07 22:00:00,17.11,Cloudy
SENSOR_0008,2025-12-14 02:00:00,218.45,Cloudy
SENSOR_0021,2026-01-05 08:00:00,57.85,Cold
SENSOR_0037,2025-12-26 11:00:00,3.87,Cloudy
SENSOR_0007,2025-12-26 12:00:00,80.82,Sunny
SENSOR_0013,2025-12-11 01:00:00,90.72,Hot
SENSOR_0043,2026-01-04 11:00:00,59.29,Sunny
SENSOR_0026,2025-12-28 11:00:00,10.1,Cloudy
SENSOR_0032,2026-01-05 10:00:00,23.47,Cold
SENSOR_0020,2026-01-04 05:00:00,114.39,Sunny
SENSOR_0020,2025-12-20 20:00:00,34.87,Sunny
SENSOR_0032,2025-12-25 23:00:00,4.78,Hot
SENSOR_0038,2025-12-16 18:00:00,98.98,Hot
SENSOR_0010,2025-12-21 05:00:00,82.73,Cloudy
SENSOR_0028,2025-12-30 18:00:00,71.15,Rainy
SENSOR_0030,2025-12-18 05:00:00,40.62,Cloudy
SENSOR_0005,2025-12-10 10:00:00,47.72,Rainy
SENSOR_0026,2025-12-18 09:00:00,76.78,Rainy
SENSOR_0012,2026-01-01 13:00:00,87.69,Cold
SENSOR_0017,2025-12-24 00:00:00,40.3,Hot
SENSOR_0050,2025-12-24 11:00:00,17.33,Hot
SENSOR_0001,2025-12-29 06:00:00,64.96,Cold
SENSOR_0018,2026-01-01 11:00:00,16.02,Rainy
SENSOR_0024,2025-12-27 04:00:00,88.15,Hot
SENSOR_0046,2025-12-14 22:00:00,50.35,Sunny
SENSOR_0038,2026-01-04 03:00:00,417.65,Hot
SENSOR_0011,2025-12-13 09:00:00,64.4,Rainy
SENSOR_0008,2026-01-06 08:00:00,10.53,Cold
SENSOR_0021,2025-12-24 12:00:00,92.43,Cold
SENSOR_0002,2026-01-01 19:00:00,93.17,Cold
SENSOR_0032,2025-12-20 16:00:00,105.63,Hot
SENSOR_0036,2025-12-22 10:00:00,30.48,Cloudy
SENSOR_0043,2025-12-14 09:00:00,159.92,Cloudy
SENSOR_0050,2025-12-17 02:00:00,6.26,Sunny
SENSOR_0024,2025-12-19 10:00:00,88.7,Sunny
SENSOR_0028,2026-01-02 10:00:00,37.01,Rainy
SENSOR_0046,2025-12-14 01:00:00,57.96,Hot
SENSOR_0019,2025-12-20 06:00:00,66.88,Cloudy
SENSOR_0039,2025-12-15 18:00:00,71.22,Cold
SENSOR_0018,2025-12-12 10:00:00,165.43,Rainy
SENSOR_0014,2025-12-12 23:00:00,426.96,Cloudy
SENSOR_0016,2026-01-06 23:00:00,79.13,Cold
SENSOR_0003,2025-12-15 08:00:00,50.8,Sunny
SENSOR_0010,2025-12-14 04:00:00,39.2,Rainy
SENSOR_0039,2025-12-28 16:00:00,,Rainy
SENSOR_0033,2025-12-19 12:00:00,449.99,Cold
